track_id,album_listens,album_comments,artist_favorites,artist_comments,track_interest,track_favorites,track_listens
110969,11697,0,7,1,4113,6,3196
110979,17957,1,26,14,19508,7,18026
110980,15051,0,6,0,6303,5,3986
110981,15051,0,6,0,2228,2,1369
110982,15051,0,6,0,3113,5,2312
110983,15051,0,6,0,3244,4,2225
110984,15051,0,6,0,3358,5,2528
110985,15051,0,6,0,3487,4,2874
110986,1321,0,1,0,1204,0,824
110987,1321,0,1,0,45,0,28
110988,1321,0,1,0,98,0,31
110989,1321,0,1,0,106,0,25
110990,1321,0,1,0,96,0,37
110991,1321,0,1,0,252,0,186
110992,1321,0,1,0,89,0,32
110993,1321,0,1,0,294,0,95
110994,1321,0,1,0,217,0,65
110995,26401,0,112,8,27389,21,19626
110996,47396,3,39,2,7821,1,5418
110998,47396,3,39,2,2971,0,1808
110999,47396,3,39,2,3073,1,1828
111000,47396,3,39,2,3742,1,2097
111001,47396,3,39,2,4102,0,2370
111002,47396,3,39,2,3295,2,1983
111003,47396,3,39,2,4094,0,2762
111004,47396,3,39,2,3568,0,2270
111005,47396,3,39,2,4269,0,3059
111006,47396,3,39,2,8630,2,6880
111007,47396,3,39,2,4969,2,3489
111008,47396,3,39,2,5996,1,4787
111009,47396,3,39,2,11225,3,9042
111010,21806,0,0,0,11570,3,9955
111011,21806,0,0,0,6605,6,5748
111012,21806,0,0,0,7195,5,6103
111013,-1,-1,35,0,7670,1,5662
111015,6941,0,101,2,8637,8,6942
111017,66962,1,26,0,5083,1,3828
111019,66962,1,26,0,2920,0,2248
111020,66962,1,26,0,3153,1,2473
111021,66962,1,26,0,6639,1,5519
111022,66962,1,26,0,4697,2,3998
111023,66962,1,26,0,3087,1,2553
111024,66962,1,26,0,7608,4,5567
111025,66962,1,26,0,8749,1,7756
111026,66962,1,26,0,6077,1,5181
111027,66962,1,26,0,9369,4,7856
111028,66962,1,26,0,16521,8,14225
111029,66962,1,26,0,7122,6,5724
111030,42325,0,86,12,3955,0,2574
111031,42325,0,86,12,1995,1,1178
111032,42325,0,86,12,2109,0,1431
111033,42325,0,86,12,2355,1,1185
111034,42325,0,86,12,1853,0,1255
111035,42325,0,86,12,1568,0,980
111036,42325,0,86,12,1981,0,1141
111037,42325,0,86,12,2737,0,1589
111038,42325,0,86,12,2257,2,1351
111039,42325,0,86,12,1955,0,1274
111040,42325,0,86,12,2208,0,1267
111041,42325,0,86,12,2560,2,1797
111042,42325,0,86,12,2338,2,1610
111043,42325,0,86,12,3876,1,3102
111044,42325,0,86,12,4166,0,3142
111045,42325,0,86,12,3516,1,2288
111046,42325,0,86,12,4667,2,3116
111047,42325,0,86,12,5556,1,4623
111048,42325,0,86,12,9015,2,7440
111049,-1,-1,12,0,1073,0,798
111050,-1,-1,12,0,633,1,439
111051,-1,-1,12,0,595,0,446
111052,-1,-1,12,0,584,0,407
111053,-1,-1,12,0,579,0,461
111054,-1,-1,12,0,661,1,460
111055,-1,-1,12,0,1005,1,780
111056,-1,-1,12,0,909,0,707
111057,-1,-1,12,0,798,0,592
111058,-1,-1,12,0,929,1,702
111059,-1,-1,12,0,873,0,603
111060,-1,-1,12,0,1004,1,669
111061,-1,-1,12,0,720,1,523
111062,-1,-1,12,0,827,1,631
111063,-1,-1,12,0,1260,1,1014
111064,-1,-1,12,0,1167,1,895
111065,-1,-1,12,0,912,0,738
111066,-1,-1,12,0,958,0,690
111067,-1,-1,12,0,1327,2,937
111068,-1,-1,12,0,914,0,702
111069,-1,-1,12,0,1300,0,952
111070,-1,-1,12,0,1135,1,901
111071,-1,-1,12,0,1400,2,1107
111072,-1,-1,12,0,1796,0,1376
111073,-1,-1,12,0,2182,7,1760
111075,-1,-1,12,0,1974,0,1727
111076,-1,-1,12,0,2921,6,2457
111077,-1,-1,12,0,5764,1,5481
111084,263836,0,431,32,36518,11,30005
111085,263836,0,431,32,61270,18,53359
111086,263836,0,431,32,34779,16,28060
111087,263836,0,431,32,30054,12,25387
111088,263836,0,431,32,40543,10,35864
111089,263836,0,431,32,102965,32,91141
111090,432094,3,431,32,40699,18,34550
111091,432094,3,431,32,28353,8,25562
111092,432094,3,431,32,24882,9,21836
111093,432094,3,431,32,63349,43,34774
111094,432094,3,431,32,26507,11,23081
111095,432094,3,431,32,19814,13,17007
111096,432094,3,431,32,25852,15,21958
111097,432094,3,431,32,23766,14,20894
111098,432094,3,431,32,16718,9,12590
111099,432094,3,431,32,21849,9,18348
111100,432094,3,431,32,16196,6,14498
111101,432094,3,431,32,15710,9,12176
111102,432094,3,431,32,14683,7,10106
111103,432094,3,431,32,14906,8,9970
111104,432094,3,431,32,25714,5,20643
111105,432094,3,431,32,23254,15,17908
111106,432094,3,431,32,18335,12,14704
111107,432094,3,431,32,23672,13,17696
111108,432094,3,431,32,21766,10,16986
111109,432094,3,431,32,19168,9,13680
111110,432094,3,431,32,26205,18,19325
111111,432094,3,431,32,21908,14,16207
111112,432094,3,431,32,22189,10,17679
111113,181848,0,431,32,18624,9,14429
111114,181848,0,431,32,14422,5,10911
111115,181848,0,431,32,13857,11,10667
111116,181848,0,431,32,14526,14,10852
111117,181848,0,431,32,12357,6,9698
111118,181848,0,431,32,14031,14,11720
111119,181848,0,431,32,14430,10,11453
111120,181848,0,431,32,14574,8,12616
111121,181848,0,431,32,9973,6,8389
111122,181848,0,431,32,12655,5,10121
111123,181848,0,431,32,13330,7,10183
111124,181848,0,431,32,13812,8,11696
111125,181848,0,431,32,13229,6,10284
111126,181848,0,431,32,15210,9,11986
111127,181848,0,431,32,16166,4,14206
111128,181848,0,431,32,15991,15,12613
111129,332081,1,431,32,25721,16,23059
111130,332081,1,431,32,26937,10,21897
111131,332081,1,431,32,23583,10,20680
111132,332081,1,431,32,21883,11,19448
111133,332081,1,431,32,34927,19,25361
111134,332081,1,431,32,23920,11,20214
111135,332081,1,431,32,20697,13,18122
111136,332081,1,431,32,19922,5,18127
111137,332081,1,431,32,20532,12,17934
111138,332081,1,431,32,19663,4,15662
111139,332081,1,431,32,22256,13,16753
111140,332081,1,431,32,23690,15,18380
111141,332081,1,431,32,20160,4,16405
111142,332081,1,431,32,21872,10,17205
111143,332081,1,431,32,20045,3,17121
111144,332081,1,431,32,26142,6,21557
111145,332081,1,431,32,31494,29,24128
111146,61478,0,20,1,4756,2,3964
111147,61478,0,20,1,6131,4,5063
111148,61478,0,20,1,4501,2,3707
111149,61478,0,20,1,5519,1,4615
111150,61478,0,20,1,4833,3,3953
111151,61478,0,20,1,6489,2,5741
111152,61478,0,20,1,7170,2,6167
111153,61478,0,20,1,12991,0,11620
111154,61478,0,20,1,18995,7,16654
111155,19726,2,4,0,2958,1,2285
111156,19726,2,4,0,2331,0,1790
111157,19726,2,4,0,2490,0,1879
111158,19726,2,4,0,2805,2,2358
111159,19726,2,4,0,3831,0,3372
111160,19726,2,4,0,3729,0,3028
111161,19726,2,4,0,6110,1,5023
111162,2625,0,0,0,890,0,612
111163,2625,0,0,0,361,0,234
111164,2625,0,0,0,342,0,200
111165,2625,0,0,0,383,0,277
111166,2625,0,0,0,1058,0,777
111167,2625,0,0,0,686,0,529
111169,24280,0,0,0,1723,0,1338
111170,24280,0,0,0,1175,0,934
111171,24280,0,0,0,1435,2,1086
111172,24280,0,0,0,1435,2,1194
111173,24280,0,0,0,1372,0,1163
111174,24280,0,0,0,2183,1,1845
111175,24280,0,0,0,1689,1,1427
111176,24280,0,0,0,1676,0,1425
111177,24280,0,0,0,2444,1,2066
111178,24280,0,0,0,2535,2,2114
111179,24280,0,0,0,3276,0,2891
111180,24280,0,0,0,3120,0,2708
111181,24280,0,0,0,4924,8,4090
111182,5926,0,0,0,1075,2,815
111183,5926,0,0,0,745,3,560
111184,5926,0,0,0,474,1,367
111185,5926,0,0,0,729,1,556
111186,5926,0,0,0,1345,1,1107
111187,5926,0,0,0,1063,1,932
111188,5926,0,0,0,1795,2,1593
111198,20965,0,2,0,2280,0,1764
111199,20965,0,2,0,1157,1,966
111200,20965,0,2,0,1403,0,1164
111201,20965,0,2,0,1757,1,1550
111202,20965,0,2,0,3157,0,2848
111203,20965,0,2,0,2985,0,2609
111204,20965,0,2,0,2334,1,2066
111205,20965,0,2,0,3253,0,2975
111206,20965,0,2,0,5456,2,5029
111207,6266,0,4,0,2015,6,1393
111208,6266,0,4,0,1262,2,872
111209,6266,0,4,0,798,1,371
111210,6266,0,4,0,2237,1,769
111211,6266,0,4,0,721,2,425
111212,6266,0,4,0,598,1,479
111213,6266,0,4,0,919,1,561
111214,6266,0,4,0,1004,1,561
111215,6266,0,4,0,1226,3,850
111216,3583,0,0,0,2973,0,2177
111217,3583,0,0,0,717,1,456
111218,3583,0,0,0,1284,0,744
111219,3583,0,0,0,802,0,498
111220,73031,0,20,2,8175,2,6654
111221,73031,0,20,2,5582,5,4413
111222,73031,0,20,2,8512,13,6038
111223,73031,0,20,2,4722,1,3864
111224,73031,0,20,2,9001,4,7505
111225,73031,0,20,2,5732,5,4703
111226,73031,0,20,2,4948,3,3829
111227,73031,0,20,2,8144,4,6918
111228,73031,0,20,2,8499,3,7209
111229,73031,0,20,2,10543,1,9058
111230,73031,0,20,2,14371,5,12843
111231,2606,0,4,0,2169,4,1302
111232,2606,0,4,0,955,6,562
111233,2606,0,4,0,1277,2,746
111234,7884,0,3,0,2514,2,1895
111235,7884,0,3,0,1772,3,1301
111236,7884,0,3,0,2199,1,1662
111237,7884,0,3,0,3696,3,3029
111238,1649,0,0,0,1188,1,725
111239,1649,0,0,0,651,0,60
111240,1649,0,0,0,400,0,44
111241,1649,0,0,0,229,0,50
111242,1649,0,0,0,189,0,53
111243,1649,0,0,0,228,0,52
111244,1649,0,0,0,204,0,76
111245,1649,0,0,0,287,0,104
111246,1649,0,0,0,393,0,141
111247,1649,0,0,0,729,0,346
111248,2370,0,5,0,3058,2,2374
111249,9302,0,82,7,11938,3,9304
111250,15295,0,6,0,2331,1,1405
111251,15295,0,6,0,865,0,338
111252,15295,0,6,0,971,0,447
111253,15295,0,6,0,915,0,375
111254,15295,0,6,0,1325,0,465
111255,15295,0,6,0,1066,0,385
111256,15295,0,6,0,1468,1,615
111257,15295,0,6,0,1236,1,628
111258,15295,0,6,0,1188,0,594
111259,15295,0,6,0,1405,0,621
111260,15295,0,6,0,1263,2,809
111261,15295,0,6,0,1090,0,753
111262,15295,0,6,0,1050,0,741
111263,15295,0,6,0,1110,1,770
111264,15295,0,6,0,1242,0,932
111265,15295,0,6,0,1643,0,1180
111266,15295,0,6,0,2201,2,1815
111267,15295,0,6,0,2963,1,2432
111268,6726,0,26,14,8174,6,6727
111269,46116,0,7,0,6182,6,4513
111270,46116,0,7,0,3015,4,1948
111271,46116,0,7,0,3846,3,1918
111272,46116,0,7,0,3521,5,2454
111273,46116,0,7,0,4074,5,2997
111274,46116,0,7,0,3294,6,2523
111275,46116,0,7,0,5856,4,4808
111276,46116,0,7,0,4968,2,3793
111277,46116,0,7,0,5223,6,3833
111278,46116,0,7,0,7433,10,5691
111279,46116,0,7,0,13543,7,11657
111290,14304,0,7,0,2252,0,1472
111291,14304,0,7,0,896,0,549
111292,14304,0,7,0,1293,0,833
111293,14304,0,7,0,1014,0,321
111294,14304,0,7,0,743,0,273
111295,14304,0,7,0,1155,1,615
111296,14304,0,7,0,1244,1,724
111297,14304,0,7,0,550,0,306
111298,14304,0,7,0,887,1,413
111299,14304,0,7,0,1274,0,691
111300,14304,0,7,0,1562,0,1220
111301,14304,0,7,0,904,0,677
111302,14304,0,7,0,4905,0,1998
111303,14304,0,7,0,1957,0,1432
111305,14304,0,7,0,3536,0,2788
111306,20751,0,12,1,14152,6,10590
111307,20751,0,12,1,1873,1,1430
111308,20751,0,12,1,2288,0,1622
111309,20751,0,12,1,2360,0,1781
111310,20751,0,12,1,2337,1,1795
111311,20751,0,12,1,3499,0,2869
111312,20751,0,12,1,2051,1,1556
111314,37177,0,82,7,13104,3,10785
111315,37177,0,82,7,2489,1,1462
111316,37177,0,82,7,2154,1,1521
111317,37177,0,82,7,2642,2,1918
111318,37177,0,82,7,2054,1,1493
111319,37177,0,82,7,3541,1,2869
111320,37177,0,82,7,3001,1,2383
111321,37177,0,82,7,4917,1,3847
111322,37177,0,82,7,4108,4,3216
111323,37177,0,82,7,4830,3,3465
111324,37177,0,82,7,6050,6,5024
111326,476213,1,431,32,85561,41,67145
111327,476213,1,431,32,60970,24,51512
111328,476213,1,431,32,65218,31,54931
111329,476213,1,431,32,97454,82,60323
111330,476213,1,431,32,64316,28,53274
111331,476213,1,431,32,56179,35,47339
111332,476213,1,431,32,52800,38,43598
111333,476213,1,431,32,62461,34,50728
111334,476213,1,431,32,61132,45,49674
111335,43791,1,49,3,6263,5,4609
111336,20316,0,105,12,3460,0,2550
111337,20316,0,105,12,8356,3,2215
111338,20316,0,105,12,4101,3,3094
111339,20316,0,105,12,4363,4,3051
111340,20316,0,105,12,5309,5,4083
111341,20316,0,105,12,6771,3,5353
111342,8708,0,4,0,1725,1,1048
111343,8708,0,4,0,936,1,557
111344,8708,0,4,0,606,1,272
111345,8708,0,4,0,1404,1,1020
111346,8708,0,4,0,694,1,392
111347,8708,0,4,0,892,1,561
111348,8708,0,4,0,690,1,306
111349,8708,0,4,0,713,1,268
111350,8708,0,4,0,818,1,430
111351,8708,0,4,0,972,1,462
111352,8708,0,4,0,1338,2,686
111353,8708,0,4,0,1331,1,957
111354,8708,0,4,0,2269,1,1754
111355,2010,0,3,0,2909,0,2015
111356,3579,0,7,1,1036,0,626
111357,3579,0,0,0,1241,0,727
111358,3579,0,7,1,743,2,395
111359,3579,0,7,1,1209,0,391
111360,3579,0,7,1,838,2,489
111361,3579,0,7,1,1348,2,954
111362,1708,0,0,0,1741,1,1125
111363,2787,0,1,0,1500,0,978
111364,2787,0,1,0,666,0,416
111365,2787,0,1,0,839,0,542
111366,2787,0,1,0,1243,2,860
111367,45062,0,7,0,1086,0,772
111368,45062,0,7,0,2683,2,1988
111369,45062,0,7,0,509,0,329
111370,45062,0,7,0,494,0,334
111371,45062,0,7,0,796,1,515
111372,45062,0,7,0,1987,0,1253
111373,45062,0,7,0,809,0,283
111374,45062,0,7,0,788,0,374
111375,45062,0,7,0,1549,0,893
111376,45062,0,7,0,997,0,786
111377,45062,0,7,0,748,0,555
111378,45062,0,7,0,1152,0,853
111379,45062,0,7,0,1017,1,661
111380,45062,0,7,0,1110,0,425
111381,45062,0,7,0,775,0,495
111382,45062,0,7,0,1707,1,1249
111383,45062,0,7,0,767,0,419
111384,45062,0,7,0,762,0,482
111385,45062,0,7,0,1182,0,539
111386,45062,0,7,0,1642,1,852
111387,45062,0,7,0,1017,0,699
111388,45062,0,7,0,1463,0,910
111389,45062,0,7,0,2387,0,1868
111390,45062,0,7,0,1282,0,969
111391,45062,0,7,0,1500,0,1088
111392,45062,0,7,0,1818,1,1442
111393,45062,0,7,0,2183,1,1830
111394,45062,0,7,0,2309,0,1693
111395,45062,0,7,0,1908,0,1395
111396,45062,0,7,0,2227,0,1826
111397,45062,0,7,0,3394,0,2972
111398,45062,0,7,0,2136,1,1572
111399,45062,0,7,0,2322,0,1974
111400,45062,0,7,0,4314,4,3519
111401,45062,0,7,0,4345,0,3736
111402,45062,0,7,0,4564,2,3514
111403,14974,0,3,0,3530,0,2854
111404,14974,0,3,0,2823,0,2206
111407,14974,0,3,0,3937,0,3081
111408,14974,0,3,0,8466,1,6839
111409,20281,0,4,0,1777,0,1201
111410,20281,0,4,0,1327,0,955
111411,20281,0,4,0,1868,1,1426
111412,20281,0,4,0,1806,2,1360
111413,20281,0,4,0,5495,1,4783
111414,20281,0,4,0,3196,0,2834
111415,20281,0,4,0,3185,0,2709
111416,20281,0,4,0,5748,2,5016
111418,967,0,3,0,723,0,464
111419,967,0,3,0,389,0,159
111420,967,0,3,0,554,0,345
111429,15328,0,5,0,1023,2,732
111430,15328,0,5,0,1412,0,1122
111431,15328,0,5,0,1059,4,807
111432,15328,0,5,0,810,1,594
111441,15328,0,5,0,1559,0,1220
111442,15328,0,5,0,1114,0,829
111443,15328,0,5,0,1500,1,1151
111444,15328,0,5,0,1278,0,963
111445,15328,0,5,0,1476,2,1176
111446,15328,0,5,0,2163,1,1845
111447,15328,0,5,0,2062,4,1687
111448,15328,0,5,0,3636,4,3202
111449,4570,0,45,0,658,1,514
111450,4570,0,45,0,534,2,415
111451,4570,0,45,0,335,0,241
111452,4570,0,45,0,412,0,299
111453,4570,0,45,0,322,0,220
111454,4570,0,45,0,305,0,217
111455,4570,0,45,0,1267,3,645
111456,4570,0,45,0,301,0,215
111457,4570,0,45,0,312,1,220
111458,4570,0,45,0,361,0,255
111459,4570,0,45,0,347,0,251
111460,4570,0,45,0,5784,1,406
111461,4570,0,45,0,386,0,282
111462,4570,0,45,0,614,3,495
111463,29975,0,1,0,471,0,222
111464,29975,0,1,0,2228,1,1577
111465,29975,0,1,0,667,1,278
111466,29975,0,1,0,838,1,532
111467,29975,0,4,0,629,2,211
111468,29975,0,1,0,2272,1,1411
111469,29975,0,2,0,3171,2,2137
111470,29975,0,3,1,766,1,185
111471,29975,0,1,0,313,0,119
111472,29975,0,1,0,710,0,465
111473,29975,0,1,0,357,0,125
111474,29975,0,1,0,383,0,200
111475,29975,0,1,0,739,0,401
111476,29975,0,1,0,363,0,111
111477,29975,0,4,0,316,1,133
111478,29975,0,1,0,348,0,188
111479,29975,0,13,1,390,0,205
111480,29975,0,2,0,736,1,567
111481,29975,0,5,0,648,1,446
111482,29975,0,0,0,447,1,272
111483,29975,0,0,0,325,0,150
111484,29975,0,0,0,737,0,398
111485,29975,0,0,0,323,1,121
111486,29975,0,0,0,361,1,130
111487,29975,0,1,0,511,0,249
111488,29975,0,1,0,422,0,217
111489,29975,0,0,0,328,0,173
111490,29975,0,0,0,240,0,98
111491,29975,0,1,0,337,0,184
111492,29975,0,20,0,366,0,188
111493,29975,0,2,0,1958,1,1181
111494,29975,0,0,0,1287,0,640
111495,29975,0,6,0,304,2,142
111496,29975,0,1,0,263,2,107
111497,29975,0,20,6,315,1,147
111498,29975,0,2,0,383,0,175
111499,29975,0,0,0,276,0,110
111500,29975,0,0,0,343,1,177
111501,29975,0,11,0,255,1,89
111502,29975,0,11,1,285,2,123
111503,29975,0,1,0,455,0,247
111504,29975,0,17,0,295,0,150
111505,29975,0,0,0,373,1,195
111506,29975,0,0,0,365,1,166
111507,29975,0,1,0,374,1,194
111508,29975,0,1,0,784,0,623
111509,29975,0,1,0,456,2,266
111510,29975,0,3,0,430,0,239
111511,29975,0,3,0,1913,1,1071
111512,29975,0,0,0,488,0,202
111513,29975,0,0,0,785,1,335
111514,29975,0,0,0,590,0,249
111515,29975,0,0,0,912,1,481
111516,29975,0,1,0,502,0,259
111517,29975,0,1,0,719,0,340
111518,29975,0,1,0,2293,0,1391
111519,29975,0,0,0,643,0,347
111520,29975,0,0,0,970,0,591
111521,29975,0,1,0,653,2,284
111522,29975,0,4,0,928,0,455
111523,29975,0,1,0,1029,1,492
111524,29975,0,1,0,1466,1,672
111525,29975,0,0,0,1186,1,654
111526,29975,0,0,0,1435,1,1057
111527,29975,0,3,1,1314,2,920
111528,29975,0,1,0,1533,1,984
111529,29975,0,1,0,1720,0,1231
111530,29975,0,0,0,1878,1,1426
111531,16443,0,0,0,5020,3,4040
111532,16443,0,17,0,6357,11,5058
111533,16443,0,0,0,9762,10,7350
111544,15697,0,5,0,2712,1,2003
111545,15697,0,5,0,4023,4,2830
111546,15697,0,5,0,1449,0,1098
111547,15697,0,5,0,1771,0,1366
111548,15697,0,5,0,1778,3,1367
111549,15697,0,5,0,3124,2,2572
111550,15697,0,5,0,2726,0,2302
111551,15697,0,5,0,2711,1,2241
111552,6329,6,30,2,2998,2,2174
111553,6329,6,30,2,1479,1,1093
111554,6329,6,30,2,1904,2,1404
111555,6329,6,30,2,2248,4,1665
111557,-1,-1,0,0,5255,3,4787
111558,-1,-1,0,0,9688,0,3600
111559,-1,-1,12,0,143,0,79
111560,16706,0,12,0,1344,0,1246
111561,16706,0,12,0,366,2,264
111562,16706,0,12,0,264,0,186
111563,16706,0,12,0,316,0,220
111564,16706,0,12,0,317,0,200
111565,16706,0,12,0,249,0,157
111566,16706,0,12,0,242,2,159
111567,16706,0,12,0,204,0,125
111568,16706,0,12,0,290,1,193
111569,16706,0,12,0,218,0,135
111570,16706,0,12,0,340,0,233
111571,16706,0,12,0,262,1,167
111572,16706,0,12,0,346,1,254
111573,16706,0,12,0,528,0,422
111574,16706,0,12,0,335,1,243
111575,16706,0,12,0,283,0,188
111576,16706,0,12,0,239,0,152
111577,16706,0,12,0,325,3,210
111578,16706,0,12,0,252,0,168
111579,16706,0,12,0,1338,2,874
111580,16706,0,12,0,397,1,272
111581,16706,0,12,0,578,0,434
111582,16706,0,12,0,783,1,640
111583,16706,0,12,0,695,1,461
111584,16706,0,12,0,551,0,435
111585,16706,0,12,0,384,0,267
111586,16706,0,12,0,411,0,293
111587,16706,0,12,0,523,1,389
111588,16706,0,12,0,914,0,688
111610,32608,1,7,0,3129,2,2177
111611,32608,1,7,0,2585,0,1859
111612,32608,1,7,0,2127,1,1624
111613,32608,1,7,0,2547,2,1642
111614,32608,1,7,0,2418,2,1394
111615,32608,1,7,0,2393,1,1643
111616,32608,1,7,0,2936,3,2005
111617,32608,1,7,0,2709,1,1814
111618,32608,1,7,0,2350,2,1789
111619,32608,1,7,0,3981,3,2674
111620,32608,1,7,0,4270,4,3016
111621,32608,1,7,0,4692,2,3412
111622,32608,1,7,0,4981,5,3446
111623,32608,1,7,0,6629,8,4114
111624,9468,0,13,0,1089,0,830
111625,9468,0,13,0,517,0,356
111626,9468,0,13,0,388,0,236
111627,9468,0,13,0,564,0,369
111628,9468,0,13,0,529,0,375
111629,9468,0,13,0,991,0,688
111630,9468,0,13,0,855,0,598
111631,9468,0,13,0,694,0,498
111632,9468,0,13,0,875,0,549
111633,9468,0,13,0,2496,0,2022
111634,9468,0,13,0,1902,2,1454
111635,9468,0,13,0,2204,2,1548
111636,1693,0,26,14,2154,2,1693
111637,6556,0,5,2,1265,0,871
111638,6556,0,5,2,1073,0,737
111639,6556,0,5,2,754,1,452
111640,6556,0,5,2,654,0,529
111641,6556,0,5,2,754,0,565
111642,6556,0,5,2,601,0,475
111643,6556,0,5,2,537,0,365
111644,6556,0,5,2,968,0,660
111645,6556,0,5,2,6695,1,898
111646,6556,0,5,2,1343,0,1028
111658,43791,1,49,3,4463,7,3690
111661,13870,0,112,8,9720,2,3297
111662,2956,0,2,0,440,1,351
111663,2956,0,2,0,165,0,112
111664,2956,0,2,0,312,0,212
111665,2956,0,2,0,531,0,444
111666,2956,0,2,0,183,0,122
111667,2956,0,2,0,243,1,182
111668,2956,0,2,0,192,0,135
111669,2956,0,2,0,193,1,133
111670,2956,0,2,0,259,0,173
111671,2956,0,2,0,965,1,490
111672,2956,0,2,0,809,1,653
111673,982,0,4,0,613,0,359
111674,982,0,4,0,271,0,86
111675,982,0,4,0,356,0,207
111676,982,0,4,0,362,0,216
111677,982,0,4,0,283,0,116
111678,3752,0,1,0,796,0,517
111679,3752,0,1,0,528,0,314
111680,3752,0,1,0,508,0,386
111681,3752,0,1,0,559,1,407
111682,3752,0,1,0,538,1,388
111683,3752,0,1,0,601,0,443
111684,3752,0,1,0,734,1,568
111685,3752,0,1,0,876,0,729
111686,-1,-1,0,0,3192,3,2415
111687,-1,-1,0,0,3747,2,2991
111688,-1,-1,0,0,3454,2,2574
111689,-1,-1,0,0,4489,1,3589
111690,13870,0,112,8,4391,3,3698
111697,3195,0,1,0,433,0,274
111698,3195,0,1,0,424,0,276
111699,3195,0,1,0,504,1,357
111700,3195,0,1,0,499,1,308
111701,3195,0,1,0,1090,0,946
111702,3195,0,1,0,854,0,690
111703,3192,0,5,0,709,0,588
111704,3192,0,5,0,903,0,764
111705,3192,0,5,0,2831,2,1104
111706,3192,0,5,0,874,0,778
111707,4008,0,0,0,4418,1,4010
111708,2653,0,4,1,1860,3,1332
111709,2653,0,4,1,1750,1,1360
111710,1295,0,2,0,365,1,181
111711,1295,0,2,0,363,0,209
111712,1295,0,2,0,368,0,212
111713,1295,0,2,0,418,0,268
111714,1295,0,2,0,609,0,425
111715,19243,0,0,0,1432,0,1110
111716,19243,0,0,0,1203,0,858
111717,19243,0,0,0,982,0,689
111718,19243,0,0,0,1062,0,755
111719,19243,0,0,0,1279,0,947
111720,19243,0,0,0,1280,1,977
111721,19243,0,0,0,1782,1,1476
111722,19243,0,0,0,1488,0,1133
111723,19243,0,0,0,1565,1,1224
111724,19243,0,0,0,1670,1,1417
111725,19243,0,0,0,2020,2,1727
111726,19243,0,0,0,3497,1,3009
111727,19243,0,0,0,4284,0,3921
111728,3186,0,0,0,323,0,187
111729,3186,0,0,0,329,1,163
111730,3186,0,0,0,341,1,216
111731,3186,0,0,0,1183,0,256
111732,3186,0,0,0,406,0,241
111733,3186,0,0,0,374,0,215
111734,3186,0,0,0,557,0,332
111735,3186,0,0,0,379,1,224
111736,3186,0,0,0,573,0,358
111737,3186,0,0,0,473,0,317
111738,3186,0,0,0,399,0,289
111739,3186,0,0,0,521,0,388
111747,5633,0,5,0,6398,2,2962
111748,5633,0,5,0,2338,2,1764
111749,7440,0,0,0,646,0,467
111750,7440,0,1,0,659,0,422
111751,7440,0,0,0,862,0,585
111752,7440,0,1,0,787,3,541
111753,7440,0,0,0,724,0,480
111754,7440,0,0,0,938,0,569
111755,7440,0,0,0,1330,0,969
111756,7440,0,1,0,807,0,620
111757,7440,0,0,0,1073,0,839
111758,7440,0,0,0,1170,0,891
111759,7440,0,1,0,1435,0,1059
111760,1159,0,0,0,1383,0,1159
111761,4454,1,4,0,2108,0,1697
111762,4454,1,4,0,1321,0,916
111763,4454,1,4,0,2731,2,1904
111764,-1,-1,105,12,4850,1,4049
111765,-1,-1,105,12,4148,2,3454
111766,-1,-1,105,12,5726,1,4730
111767,-1,-1,105,12,9529,6,7919
111779,8189,0,3,0,975,0,646
111780,8189,0,3,0,706,2,392
111781,8189,0,3,0,605,0,372
111782,8189,0,3,0,646,0,383
111784,8189,0,3,0,854,0,342
111785,8189,0,3,0,631,0,343
111786,8189,0,3,0,588,0,372
111787,8189,0,3,0,1417,0,501
111788,8189,0,3,0,774,0,551
111789,8189,0,3,0,682,0,464
111790,8189,0,3,0,816,0,559
111791,8189,0,3,0,1217,1,580
111792,8189,0,3,0,1215,0,962
111793,8189,0,3,0,2019,0,1722
111794,6243,0,5,0,1870,2,1175
111795,6243,0,5,0,1833,2,1180
111796,6243,0,5,0,1907,2,1436
111797,6243,0,5,0,3235,3,2454
111798,8885,0,3,0,1039,1,706
111799,8885,0,3,0,970,0,657
111800,8885,0,3,0,609,0,439
111801,8885,0,3,0,741,0,460
111802,8885,0,3,0,7021,1,800
111803,8885,0,3,0,820,1,637
111804,8885,0,3,0,1182,0,752
111805,8885,0,3,0,1995,0,920
111806,8885,0,3,0,1611,0,1358
111807,8885,0,3,0,2570,1,2205
111808,5569,0,5,0,573,0,352
111809,5569,0,5,0,1167,2,866
111810,5569,0,5,0,756,3,498
111811,5569,0,5,0,500,1,311
111812,5569,0,5,0,458,0,244
111813,5569,0,5,0,553,0,321
111814,5569,0,5,0,941,2,638
111815,5569,0,5,0,617,1,384
111816,5569,0,5,0,6892,3,989
111817,5569,0,5,0,676,0,432
111818,5569,0,5,0,836,3,559
111819,29018,3,52,2,5155,12,4397
111820,29018,3,52,2,4168,12,3529
111821,29018,3,52,2,3993,11,3232
111822,29018,3,52,2,3806,12,3008
111823,29018,3,52,2,4072,7,3364
111824,29018,3,52,2,4493,7,3784
111825,29018,3,52,2,4291,8,3541
111827,41934,0,30,0,6203,5,5082
111828,41934,0,30,0,3692,5,3057
